Real;User;CPU%;System;Exit
1.46;2.49;186%;0.24;0
1.40;2.47;191%;0.21;0
1.41;2.47;190%;0.21;0
1.40;2.44;187%;0.20;0
1.40;2.44;188%;0.19;0
1.41;2.45;188%;0.21;0
1.40;2.47;191%;0.21;0
1.41;2.47;188%;0.19;0
1.41;2.40;187%;0.25;0
1.40;2.36;187%;0.26;0
1.40;2.45;190%;0.22;0
1.41;2.45;188%;0.21;0
1.41;2.44;189%;0.24;0
1.40;2.44;190%;0.23;0
1.42;2.51;190%;0.19;0
1.40;2.48;191%;0.20;0
1.41;2.45;190%;0.23;0
1.39;2.39;190%;0.26;0
1.40;2.38;189%;0.28;0
1.40;2.44;189%;0.22;0
1.40;2.48;190%;0.18;0
1.40;2.45;189%;0.21;0
1.40;2.47;190%;0.20;0
1.43;2.52;189%;0.18;0
1.40;2.43;188%;0.20;0
1.41;2.47;189%;0.20;0
1.40;2.41;190%;0.25;0
1.42;2.49;191%;0.22;0
1.40;2.49;191%;0.18;0
1.41;2.46;189%;0.22;0
1.41;2.45;190%;0.23;0
1.42;2.51;189%;0.19;0
1.42;2.44;187%;0.22;0
1.39;2.41;188%;0.21;0
1.40;2.44;189%;0.22;0
1.39;2.41;189%;0.22;0
1.41;2.46;188%;0.18;0
1.40;2.39;188%;0.25;0
1.40;2.50;191%;0.19;0
1.41;2.45;189%;0.22;0
1.40;2.40;188%;0.23;0
1.40;2.36;187%;0.26;0
1.41;2.48;190%;0.20;0
1.41;2.46;187%;0.19;0
1.41;2.45;189%;0.21;0
1.41;2.42;189%;0.25;0
1.41;2.46;187%;0.19;0
1.41;2.47;190%;0.22;0
1.40;2.50;192%;0.20;0
1.42;2.50;192%;0.22;0
1.40;2.50;190%;0.16;0
1.40;2.44;188%;0.21;0
1.40;2.54;191%;0.15;0
1.41;2.50;192%;0.22;0
1.41;2.49;191%;0.21;0
1.42;2.45;188%;0.23;0
1.41;2.47;191%;0.22;0
1.42;2.46;189%;0.22;0
1.41;2.45;189%;0.22;0
1.41;2.54;190%;0.15;0
1.39;2.46;188%;0.17;0
1.41;2.43;187%;0.22;0
1.41;2.47;189%;0.20;0
1.41;2.48;191%;0.24;0
1.41;2.52;191%;0.18;0
1.40;2.44;187%;0.18;0
1.40;2.43;190%;0.24;0
1.41;2.46;189%;0.21;0
1.41;2.47;189%;0.20;0
1.41;2.44;189%;0.23;0
1.41;2.49;191%;0.21;0
1.40;2.41;189%;0.24;0
1.41;2.41;188%;0.24;0
1.43;2.48;189%;0.22;0
1.40;2.47;190%;0.19;0
1.41;2.43;188%;0.23;0
1.42;2.50;191%;0.22;0
1.40;2.42;188%;0.21;0
1.40;2.45;189%;0.20;0
1.40;2.53;189%;0.13;0
1.42;2.49;189%;0.19;0
1.40;2.45;187%;0.18;0
1.42;2.47;188%;0.21;0
1.41;2.44;187%;0.20;0
1.40;2.48;190%;0.19;0
1.41;2.47;190%;0.22;0
1.41;2.48;191%;0.23;0
1.41;2.53;193%;0.19;0
1.42;2.39;186%;0.26;0
1.41;2.40;189%;0.26;0
1.41;2.50;190%;0.19;0
1.41;2.44;189%;0.23;0
1.39;2.42;188%;0.20;0
1.40;2.46;189%;0.19;0
1.41;2.44;189%;0.23;0
1.40;2.44;188%;0.20;0
1.40;2.40;188%;0.25;0
1.40;2.42;188%;0.21;0
1.41;2.41;188%;0.25;0
1.42;2.41;186%;0.23;0
