4.50;7.58;173%;0.23;0
4.74;7.70;168%;0.28;0
4.92;7.80;164%;0.28;0
4.55;7.54;172%;0.29;0
4.51;7.43;170%;0.25;0
4.86;7.85;167%;0.28;0
4.47;7.53;174%;0.25;0
4.81;7.82;168%;0.27;0
4.47;7.39;172%;0.32;0
4.46;7.41;172%;0.26;0
4.78;7.91;171%;0.29;0
4.73;7.67;167%;0.27;0
4.54;7.50;172%;0.31;0
4.80;7.72;166%;0.25;0
4.53;7.54;173%;0.33;0
4.48;7.50;173%;0.26;0
4.47;7.40;173%;0.34;0
4.77;7.74;169%;0.36;0
4.76;7.76;169%;0.28;0
4.43;7.38;172%;0.26;0
4.76;7.74;168%;0.26;0
4.45;7.45;173%;0.27;0
4.82;7.86;168%;0.27;0
4.55;7.63;174%;0.30;0
4.45;7.31;171%;0.31;0
4.78;7.82;169%;0.28;0
4.79;7.88;170%;0.29;0
4.74;7.60;166%;0.30;0
4.73;7.82;171%;0.31;0
4.80;7.76;168%;0.33;0
4.41;7.26;171%;0.33;0
4.47;7.48;172%;0.25;0
4.46;7.42;173%;0.31;0
4.52;7.54;173%;0.30;0
4.48;7.48;172%;0.27;0
4.77;7.65;168%;0.36;0
4.77;7.89;170%;0.26;0
4.82;7.86;169%;0.32;0
4.76;7.75;168%;0.27;0
4.49;7.47;172%;0.27;0
4.78;7.80;168%;0.25;0
4.75;7.73;168%;0.28;0
4.72;7.62;166%;0.26;0
4.76;7.63;166%;0.30;0
4.43;7.33;171%;0.29;0
4.76;7.69;168%;0.35;0
4.74;7.56;166%;0.32;0
4.77;7.72;167%;0.27;0
4.78;7.72;167%;0.28;0
4.53;7.57;173%;0.29;0
4.50;7.56;175%;0.33;0
4.76;7.76;168%;0.24;0
4.76;7.86;170%;0.26;0
4.76;7.66;166%;0.27;0
4.77;7.70;168%;0.34;0
4.77;7.70;166%;0.26;0
4.50;7.53;173%;0.28;0
4.72;7.61;166%;0.26;0
4.46;7.34;172%;0.36;0
4.76;7.79;169%;0.28;0
4.47;7.43;173%;0.31;0
4.75;7.65;168%;0.35;0
4.41;7.31;172%;0.29;0
4.42;7.21;168%;0.24;0
4.75;7.63;166%;0.28;0
4.48;7.38;171%;0.33;0
4.49;7.49;173%;0.32;0
4.47;7.52;174%;0.27;0
4.49;7.44;173%;0.33;0
4.49;7.35;171%;0.38;0
4.76;7.71;168%;0.30;0
4.76;7.77;168%;0.24;0
4.47;7.44;172%;0.29;0
4.51;7.44;172%;0.33;0
4.76;7.69;167%;0.29;0
4.49;7.57;174%;0.24;0
4.81;7.89;169%;0.26;0
4.74;7.84;170%;0.23;0
4.51;7.55;174%;0.31;0
4.76;7.69;167%;0.27;0
4.75;7.79;171%;0.33;0
4.49;7.41;172%;0.35;0
4.75;7.73;167%;0.22;0
4.48;7.52;174%;0.30;0
4.74;7.75;169%;0.28;0
4.76;7.74;169%;0.32;0
4.51;7.58;173%;0.24;0
4.47;7.47;173%;0.26;0
4.49;7.48;172%;0.25;0
4.50;7.54;173%;0.25;0
4.51;7.41;171%;0.30;0
4.51;7.53;172%;0.24;0
4.42;7.38;172%;0.23;0
4.75;7.79;169%;0.28;0
4.74;7.80;170%;0.28;0
4.37;7.29;174%;0.32;0
4.78;7.79;168%;0.25;0
4.79;7.72;166%;0.25;0
4.77;7.73;167%;0.28;0
4.53;7.63;173%;0.24;0
