Real;User;CPU%;System;Exit
60.79;77.37;128%;0.70;0
60.35;78.03;130%;0.66;0
59.34;77.33;131%;0.95;0
59.74;75.36;127%;0.63;0
58.93;76.66;131%;0.74;0
57.08;79.80;141%;0.99;0
56.19;77.42;140%;1.78;0
56.33;78.34;140%;1.02;0
54.90;76.81;141%;1.03;0
54.97;74.17;136%;1.13;0
56.75;77.74;138%;0.96;0
56.21;78.73;141%;0.94;0
55.11;76.55;140%;0.99;0
55.97;77.48;140%;1.07;0
55.69;77.26;140%;0.92;0
56.50;77.69;139%;1.17;0
55.47;77.14;141%;1.27;0
56.06;78.51;141%;0.95;0
56.55;77.94;139%;0.98;0
54.81;75.61;139%;1.04;0
55.94;76.22;138%;0.99;0
57.02;80.74;143%;1.10;0
56.29;77.46;139%;1.12;0
55.68;76.89;140%;1.22;0
56.10;78.33;141%;0.87;0
56.56;77.66;139%;1.08;0
56.13;77.16;139%;0.93;0
56.27;78.75;141%;1.03;0
56.76;79.18;141%;0.89;0
61.11;83.91;139%;1.13;0
54.90;74.41;137%;0.87;0
56.14;78.31;141%;0.98;0
56.00;77.18;139%;1.00;0
55.60;76.54;139%;0.86;0
55.71;76.57;139%;1.04;0
55.65;77.45;140%;0.82;0
55.83;79.09;143%;0.89;0
55.61;76.49;139%;0.94;0
56.46;78.72;141%;0.91;0
57.57;78.44;138%;1.37;0
55.66;76.03;138%;1.04;0
56.13;76.95;138%;1.04;0
56.34;76.64;137%;0.98;0
56.67;77.39;137%;0.80;0
55.27;76.13;139%;0.87;0
55.32;75.06;137%;1.10;0
56.78;79.97;142%;0.99;0
55.77;77.57;140%;0.98;0
55.99;76.44;138%;0.93;0
56.55;78.61;140%;0.93;0
56.21;76.85;138%;0.94;0
56.18;78.62;141%;0.96;0
55.49;77.59;141%;1.05;0
57.11;78.64;139%;1.12;0
56.82;80.16;142%;0.92;0
57.18;79.91;141%;0.94;0
56.16;78.02;140%;1.07;0
56.12;77.42;139%;1.04;0
57.42;78.50;138%;1.14;0
55.75;77.20;140%;1.02;0
55.64;76.55;139%;0.91;0
56.28;78.55;141%;1.12;0
56.51;79.02;141%;0.77;0
57.34;79.09;139%;1.00;0
55.40;76.38;139%;1.14;0
55.41;76.36;139%;1.05;0
56.06;76.49;138%;1.20;0
55.46;77.34;141%;1.10;0
56.73;78.03;139%;1.19;0
56.25;78.26;140%;0.98;0
56.26;78.01;140%;1.16;0
54.60;75.04;139%;0.97;0
56.06;77.13;139%;1.04;0
55.46;76.82;140%;1.02;0
56.45;79.27;143%;1.67;0
57.67;78.63;138%;1.02;0
53.95;72.01;135%;0.93;0
55.83;77.13;141%;1.72;0
55.29;76.71;140%;0.77;0
56.06;77.95;140%;1.01;0
55.42;75.56;138%;0.94;0
55.68;76.32;140%;1.86;0
55.67;76.82;139%;0.92;0
55.93;77.90;141%;1.04;0
55.39;75.52;138%;1.02;0
55.52;76.45;139%;1.02;0
56.01;77.48;140%;1.29;0
55.63;75.99;138%;1.13;0
56.89;79.70;141%;0.94;0
55.94;78.19;141%;0.91;0
56.88;79.58;141%;0.98;0
56.61;77.85;139%;0.88;0
58.02;79.96;139%;1.04;0
55.86;76.65;139%;1.04;0
56.06;77.42;140%;1.09;0
55.63;76.76;139%;0.96;0
55.68;77.24;140%;0.95;0
56.51;78.83;141%;1.18;0
55.83;77.86;141%;0.96;0
56.57;78.33;140%;0.98;0
