1.68;3.27;210%;0.27;0
1.70;3.45;213%;0.18;0
1.72;3.43;213%;0.24;0
1.69;3.39;213%;0.21;0
1.67;3.36;215%;0.26;0
1.69;3.32;212%;0.28;0
1.70;3.43;213%;0.21;0
1.71;3.44;215%;0.23;0
1.68;3.36;213%;0.23;0
1.70;3.40;212%;0.21;0
1.71;3.45;213%;0.20;0
1.69;3.41;214%;0.22;0
1.68;3.35;212%;0.23;0
1.69;3.28;211%;0.28;0
1.69;3.40;214%;0.22;0
1.71;3.40;215%;0.27;0
1.73;3.48;212%;0.20;0
1.70;3.38;212%;0.24;0
1.69;3.31;210%;0.23;0
1.69;3.32;214%;0.30;0
1.76;3.54;217%;0.30;0
1.67;3.32;213%;0.25;0
1.70;3.36;212%;0.25;0
1.67;3.29;209%;0.21;0
1.70;3.39;211%;0.22;0
1.75;3.54;215%;0.22;0
1.70;3.43;213%;0.20;0
1.69;3.33;212%;0.25;0
1.68;3.30;211%;0.25;0
1.74;3.37;210%;0.29;0
1.70;3.37;214%;0.27;0
1.71;3.46;216%;0.23;0
1.69;3.35;211%;0.22;0
1.70;3.31;211%;0.29;0
1.69;3.35;212%;0.24;0
1.71;3.48;217%;0.23;0
1.72;3.43;212%;0.23;0
1.73;3.47;215%;0.26;0
1.69;3.43;213%;0.18;0
1.72;3.38;212%;0.27;0
1.73;3.43;211%;0.22;0
1.68;3.32;212%;0.24;0
1.70;3.38;214%;0.26;0
1.67;3.35;214%;0.23;0
1.72;3.40;212%;0.26;0
1.69;3.42;213%;0.18;0
1.69;3.37;214%;0.25;0
1.71;3.40;211%;0.23;0
1.73;3.44;212%;0.24;0
1.69;3.36;213%;0.25;0
1.70;3.44;215%;0.22;0
1.71;3.30;208%;0.26;0
1.71;3.39;211%;0.23;0
1.70;3.42;214%;0.23;0
1.71;3.42;214%;0.26;0
1.72;3.45;214%;0.25;0
1.69;3.40;213%;0.21;0
1.69;3.30;209%;0.23;0
1.71;3.40;213%;0.26;0
1.70;3.36;211%;0.25;0
1.73;3.47;214%;0.23;0
1.70;3.33;211%;0.26;0
1.70;3.38;211%;0.22;0
1.73;3.41;211%;0.24;0
1.71;3.46;216%;0.23;0
1.70;3.38;211%;0.22;0
1.70;3.36;213%;0.26;0
1.69;3.41;214%;0.23;0
1.70;3.27;207%;0.27;0
1.69;3.35;213%;0.26;0
1.69;3.40;213%;0.21;0
1.70;3.37;214%;0.26;0
1.73;3.58;215%;0.16;0
1.70;3.36;212%;0.26;0
1.67;3.27;210%;0.25;0
1.70;3.39;213%;0.23;0
1.70;3.34;212%;0.26;0
1.68;3.34;211%;0.21;0
1.72;3.50;214%;0.18;0
1.70;3.44;214%;0.20;0
1.69;3.40;213%;0.21;0
1.70;3.38;213%;0.25;0
1.75;3.49;214%;0.25;0
1.71;3.50;216%;0.21;0
1.69;3.39;213%;0.21;0
1.71;3.46;213%;0.20;0
1.69;3.41;215%;0.22;0
1.70;3.41;214%;0.25;0
1.70;3.37;213%;0.26;0
1.71;3.37;212%;0.26;0
1.68;3.32;211%;0.23;0
1.70;3.44;212%;0.19;0
1.68;3.33;212%;0.24;0
1.71;3.38;213%;0.27;0
1.68;3.30;208%;0.21;0
1.70;3.42;213%;0.21;0
1.73;3.38;210%;0.26;0
1.70;3.43;215%;0.25;0
1.70;3.38;212%;0.23;0
1.72;3.44;214%;0.24;0
