Real;User;CPU%;System;Exit
1065.98;3176.21;298%;9.83;127
941.04;2804.54;298%;9.08;127
1073.79;3303.14;308%;10.04;127
4995.53;18593.83;372%;31.51;127
985.33;2980.19;303%;8.94;127
1159.30;3625.75;313%;10.59;127
1048.64;3210.03;307%;9.67;127
1120.55;3493.93;312%;9.65;127
7215.49;27308.76;378%;36.83;127
960.70;2882.06;300%;8.85;127
1064.79;3287.73;309%;9.40;127
1062.11;3250.15;306%;9.76;127
1029.79;3139.77;305%;9.70;127
1050.25;3236.19;309%;10.13;127
964.90;2903.59;301%;8.61;127
977.04;2919.53;299%;9.72;127
14181.48;54484.12;384%;81.39;127
1096.59;3403.23;311%;10.33;127
2359.73;8335.34;353%;15.84;127
1112.17;3503.16;315%;9.65;127
6635.57;25059.70;378%;39.28;127
1260.93;4064.33;323%;10.12;127
1037.93;3165.50;305%;9.19;127
944.99;2823.56;299%;8.83;127
974.20;2940.60;302%;9.15;127
1013.41;3081.53;304%;8.94;127
1136.50;3554.33;313%;9.70;127
1050.34;3254.62;310%;9.67;127
1065.12;3291.56;309%;9.39;127
3847.05;14164.84;368%;22.17;127
1122.85;3510.97;313%;10.37;127
1110.79;3449.84;311%;9.97;127
1048.25;3232.08;309%;9.73;127
3289.05;12011.89;365%;18.91;127
1019.71;3140.28;308%;8.87;127
1079.98;3330.31;309%;9.91;127
1005.41;3041.27;303%;9.66;127
1087.61;3375.87;311%;9.97;127
1098.35;3413.66;311%;9.95;127
3281.60;11958.85;365%;21.19;127
1096.86;3393.21;310%;9.72;127
1086.91;3339.97;308%;9.95;127
1003.36;3060.08;305%;9.21;127
1023.58;3128.97;306%;9.74;127
1030.87;3151.16;306%;10.04;127
902.19;2546.50;283%;8.37;127
1033.65;3191.91;309%;9.36;127
1020.56;3123.72;306%;9.08;127
1000.34;3059.55;306%;9.06;127
1014.33;3078.39;304%;9.12;127
1081.62;3314.71;307%;9.60;127
988.24;2866.48;290%;8.96;127
1065.45;3264.47;307%;9.48;127
1112.82;3468.91;312%;10.06;127
1076.79;3337.77;310%;9.53;127
1083.02;3349.93;310%;9.58;127
2623.05;9332.69;356%;18.17;127
1132.71;3544.31;313%;9.76;127
982.67;2977.14;303%;8.57;127
1049.22;3187.08;304%;10.39;127
951.13;2843.80;299%;8.32;127
977.36;2932.30;300%;8.94;127
5022.58;18717.32;373%;31.26;127
1046.49;3210.35;307%;9.67;127
1014.44;3089.83;305%;8.38;127
1031.26;3148.53;306%;9.78;127
4000.17;14752.07;369%;24.72;127
5866.89;22005.38;375%;36.97;127
1001.48;3035.21;303%;8.83;127
1138.27;3581.75;315%;10.20;127
975.66;2937.10;301%;9.24;127
1016.57;3082.79;304%;9.22;127
1084.51;3338.98;308%;9.60;127
303.46;526.67;175%;6.10;1
1018.48;3122.94;307%;9.49;127
882.68;2590.96;294%;8.22;127
1139.84;3561.39;313%;10.16;127
1036.07;3171.17;306%;9.52;127
1145.62;3570.00;312%;9.82;127
1016.88;3100.76;305%;9.40;127
984.83;2972.22;302%;9.37;127
951.38;2870.74;302%;8.57;127
1088.85;3367.62;310%;9.98;127
1050.15;3193.72;305%;9.66;127
1084.74;3330.47;307%;10.26;127
947.15;2833.14;300%;8.58;127
4255.07;15721.58;370%;27.91;127
1049.10;3212.75;307%;9.76;127
1154.81;3563.19;309%;9.54;127
5478.09;20473.39;374%;32.64;127
1064.03;3264.20;307%;9.71;127
1018.01;3100.80;305%;10.27;127
1048.31;3216.52;307%;9.59;127
976.30;2939.59;301%;8.78;127
989.16;3006.62;304%;9.80;127
1061.51;3295.00;311%;9.96;127
1077.61;3338.40;310%;9.77;127
1110.97;3450.59;311%;10.02;127
1001.39;3028.23;303%;9.61;127
5847.38;21978.81;376%;32.44;127
