Real;User;CPU%;System;Exit
1.57;2.95;203%;0.25;0
1.60;2.98;200%;0.24;0
1.58;2.98;202%;0.22;0
1.58;2.97;203%;0.26;0
1.56;2.92;203%;0.25;0
1.59;2.94;199%;0.24;0
1.56;2.98;205%;0.22;0
1.58;2.95;202%;0.25;0
1.56;2.94;202%;0.23;0
1.55;2.95;202%;0.19;0
1.56;2.95;203%;0.23;0
1.56;3.03;204%;0.17;0
1.57;2.98;205%;0.24;0
1.58;2.93;203%;0.28;0
1.57;2.93;202%;0.25;0
1.57;2.96;203%;0.23;0
1.57;2.99;206%;0.24;0
1.58;3.01;206%;0.23;0
1.57;3.02;203%;0.19;0
1.58;2.93;200%;0.24;0
1.56;2.95;205%;0.26;0
1.55;2.97;205%;0.21;0
1.57;2.97;203%;0.22;0
1.56;2.93;204%;0.27;0
1.60;3.06;203%;0.20;0
1.57;3.04;207%;0.21;0
1.55;2.98;203%;0.18;0
1.56;2.95;202%;0.22;0
1.58;2.99;204%;0.24;0
1.56;2.94;203%;0.23;0
1.56;2.98;204%;0.23;0
1.57;2.96;202%;0.23;0
1.56;2.96;203%;0.20;0
1.58;3.03;204%;0.20;0
1.57;2.98;204%;0.24;0
1.57;2.95;201%;0.21;0
1.55;2.90;202%;0.25;0
1.57;2.96;203%;0.24;0
1.56;3.01;204%;0.19;0
1.57;2.97;202%;0.21;0
1.58;3.01;205%;0.24;0
1.57;2.94;204%;0.26;0
1.55;2.96;205%;0.24;0
1.57;2.97;202%;0.21;0
1.58;3.03;205%;0.22;0
1.57;2.95;205%;0.27;0
1.55;2.89;203%;0.26;0
1.58;2.97;203%;0.25;0
1.59;2.96;202%;0.27;0
1.58;2.97;201%;0.21;0
1.58;3.01;204%;0.21;0
1.56;2.96;203%;0.21;0
1.56;3.01;203%;0.17;0
1.55;2.92;203%;0.23;0
1.57;3.02;204%;0.19;0
1.56;3.02;205%;0.19;0
1.57;2.93;202%;0.25;0
1.56;3.02;205%;0.20;0
1.57;2.97;202%;0.23;0
1.57;3.01;206%;0.24;0
1.57;2.98;201%;0.19;0
1.55;2.94;202%;0.20;0
1.55;2.93;203%;0.23;0
1.56;2.98;203%;0.19;0
1.57;3.02;206%;0.23;0
1.56;2.94;204%;0.25;0
1.56;2.93;202%;0.22;0
1.56;2.97;206%;0.24;0
1.59;2.99;203%;0.24;0
1.55;2.93;203%;0.23;0
1.58;2.96;202%;0.23;0
1.57;2.93;201%;0.23;0
1.55;2.90;203%;0.26;0
1.56;2.98;205%;0.22;0
1.56;2.92;203%;0.24;0
1.59;2.97;202%;0.25;0
1.59;2.99;204%;0.26;0
1.58;3.00;203%;0.22;0
1.57;2.96;204%;0.25;0
1.58;2.93;203%;0.27;0
1.55;2.93;204%;0.25;0
1.57;2.94;202%;0.25;0
1.57;3.05;205%;0.19;0
1.57;2.96;203%;0.23;0
1.60;3.03;203%;0.23;0
1.55;2.95;204%;0.22;0
1.57;3.04;205%;0.20;0
1.58;2.97;200%;0.20;0
1.58;3.02;204%;0.21;0
1.56;2.96;203%;0.21;0
1.56;2.94;206%;0.27;0
1.58;2.98;202%;0.21;0
1.58;2.98;204%;0.25;0
1.57;2.98;204%;0.23;0
1.58;2.97;202%;0.23;0
1.55;2.98;203%;0.18;0
1.56;2.98;204%;0.20;0
1.55;2.91;201%;0.21;0
1.55;2.85;201%;0.27;0
1.57;3.03;204%;0.18;0
