Real;User;CPU%;System;Exit
1.58;2.96;200%;0.21;0
1.57;2.91;198%;0.20;0
1.54;2.90;200%;0.18;0
1.55;2.91;199%;0.17;0
1.53;2.88;200%;0.20;0
1.54;2.90;201%;0.22;0
1.54;2.88;201%;0.23;0
1.54;2.87;201%;0.22;0
1.54;2.96;204%;0.20;0
1.55;2.94;203%;0.22;0
1.55;2.94;203%;0.21;0
1.54;2.92;204%;0.23;0
1.53;2.87;203%;0.25;0
1.54;2.91;201%;0.20;0
1.52;2.79;203%;0.30;0
1.54;2.90;200%;0.20;0
1.54;2.86;201%;0.24;0
1.54;2.86;201%;0.24;0
1.55;2.88;202%;0.25;0
1.55;3.00;203%;0.16;0
1.53;2.88;204%;0.25;0
1.54;2.92;204%;0.24;0
1.55;2.86;200%;0.24;0
1.54;2.92;204%;0.22;0
1.55;2.88;201%;0.24;0
1.54;2.82;199%;0.26;0
1.55;2.96;205%;0.22;0
1.53;2.89;204%;0.24;0
1.53;2.96;204%;0.17;0
1.52;2.89;205%;0.24;0
1.56;2.90;201%;0.24;0
1.55;2.95;204%;0.21;0
1.55;2.98;204%;0.20;0
1.54;2.96;202%;0.17;0
1.55;2.97;203%;0.20;0
1.55;2.92;203%;0.22;0
1.53;2.95;205%;0.20;0
1.52;2.79;200%;0.28;0
1.55;2.95;203%;0.21;0
1.55;2.91;202%;0.23;0
1.55;2.89;200%;0.22;0
1.54;2.97;204%;0.19;0
1.53;2.93;205%;0.22;0
1.53;2.90;203%;0.23;0
1.54;2.88;202%;0.24;0
1.53;2.85;202%;0.26;0
1.54;2.84;201%;0.27;0
1.54;2.89;203%;0.24;0
1.54;2.91;204%;0.23;0
1.54;2.92;204%;0.24;0
1.54;2.84;201%;0.25;0
1.54;2.86;201%;0.24;0
1.53;2.89;202%;0.21;0
1.55;2.88;200%;0.23;0
1.55;2.95;204%;0.21;0
1.55;2.92;203%;0.24;0
1.55;2.87;201%;0.26;0
1.53;2.91;203%;0.21;0
1.53;2.92;205%;0.22;0
1.55;2.86;200%;0.25;0
1.56;2.93;202%;0.23;0
1.55;2.89;203%;0.28;0
1.55;2.92;202%;0.23;0
1.54;2.92;202%;0.21;0
1.55;2.92;202%;0.22;0
1.54;2.91;202%;0.22;0
1.54;2.87;203%;0.25;0
1.54;2.92;201%;0.19;0
1.55;2.89;202%;0.25;0
1.55;2.96;203%;0.20;0
1.54;2.86;201%;0.25;0
1.53;2.87;202%;0.23;0
1.55;2.93;202%;0.22;0
1.54;2.81;202%;0.31;0
1.55;2.95;204%;0.20;0
1.54;2.91;202%;0.22;0
1.54;2.92;202%;0.19;0
1.57;2.89;201%;0.26;0
1.53;2.91;203%;0.21;0
1.53;2.87;201%;0.22;0
1.53;2.87;201%;0.22;0
1.54;2.86;202%;0.26;0
1.54;2.92;202%;0.20;0
1.55;2.96;203%;0.19;0
1.54;2.92;201%;0.19;0
1.54;2.89;200%;0.21;0
1.53;2.93;204%;0.20;0
1.54;2.93;203%;0.21;0
1.54;2.92;202%;0.21;0
1.54;2.84;200%;0.24;0
1.54;2.88;202%;0.24;0
1.54;2.95;204%;0.21;0
1.56;2.90;203%;0.27;0
1.55;2.95;204%;0.21;0
1.54;2.91;202%;0.20;0
1.55;2.94;204%;0.21;0
1.54;2.88;201%;0.21;0
1.54;2.97;204%;0.18;0
1.54;2.85;202%;0.27;0
1.54;2.86;203%;0.27;0
