Real;User;CPU%;System;Exit
3.80;6.87;184%;0.12;0
3.85;7.15;188%;0.13;0
4.42;7.35;170%;0.17;0
3.82;7.11;189%;0.14;0
3.82;6.88;183%;0.12;0
3.57;6.92;197%;0.12;0
3.57;6.74;193%;0.16;0
3.57;6.99;200%;0.17;0
3.55;6.65;193%;0.22;0
3.56;6.78;196%;0.22;0
3.56;6.81;196%;0.18;0
3.61;6.95;198%;0.20;0
3.57;6.68;191%;0.17;0
3.59;6.78;194%;0.20;0
3.61;7.14;203%;0.20;0
3.60;7.12;203%;0.21;0
3.61;7.04;201%;0.21;0
3.60;6.84;194%;0.18;0
3.59;6.82;195%;0.21;0
3.62;6.84;194%;0.19;0
3.56;6.79;195%;0.16;0
3.57;6.78;195%;0.21;0
3.60;6.81;196%;0.25;0
3.62;6.97;197%;0.16;0
3.59;6.77;194%;0.21;0
3.58;6.76;194%;0.20;0
3.60;7.16;203%;0.16;0
3.61;7.02;199%;0.19;0
3.59;7.01;198%;0.14;0
3.62;6.79;193%;0.22;0
3.61;6.92;195%;0.13;0
3.57;7.10;203%;0.17;0
3.56;6.77;195%;0.21;0
3.62;7.11;200%;0.14;0
3.56;6.70;195%;0.26;0
3.57;6.90;197%;0.16;0
3.59;6.77;193%;0.17;0
3.54;6.76;195%;0.15;0
3.60;7.04;201%;0.22;0
3.61;6.95;196%;0.13;0
3.63;6.88;193%;0.14;0
3.64;6.96;197%;0.24;0
3.59;6.86;195%;0.17;0
3.58;6.86;196%;0.18;0
3.64;7.11;202%;0.24;0
3.60;6.88;195%;0.15;0
3.66;7.29;204%;0.17;0
3.55;6.88;198%;0.18;0
3.59;7.26;206%;0.15;0
3.59;6.87;196%;0.19;0
3.59;7.01;201%;0.23;0
3.56;6.75;194%;0.17;0
3.61;7.07;200%;0.16;0
3.59;6.90;196%;0.14;0
3.60;6.86;196%;0.19;0
3.60;7.04;200%;0.18;0
3.60;6.82;194%;0.18;0
3.59;7.09;203%;0.22;0
3.59;6.86;197%;0.23;0
3.63;6.95;197%;0.21;0
3.59;7.05;201%;0.17;0
3.57;6.99;200%;0.18;0
3.58;7.04;199%;0.12;0
3.57;7.08;203%;0.18;0
3.60;6.99;198%;0.17;0
3.59;7.03;202%;0.24;0
3.57;7.03;201%;0.16;0
3.57;6.89;199%;0.25;0
3.61;6.92;197%;0.20;0
3.65;7.16;200%;0.16;0
3.59;6.86;198%;0.24;0
3.60;6.86;195%;0.18;0
3.58;6.83;195%;0.17;0
3.57;6.77;194%;0.17;0
3.66;6.98;194%;0.14;0
3.58;6.86;197%;0.20;0
3.62;7.21;203%;0.13;0
3.60;6.83;194%;0.18;0
3.60;6.92;197%;0.17;0
3.60;7.00;201%;0.24;0
3.59;6.89;196%;0.16;0
3.60;6.85;194%;0.16;0
3.57;6.80;194%;0.16;0
3.61;6.85;195%;0.20;0
3.61;6.92;198%;0.23;0
3.60;7.13;203%;0.18;0
3.55;6.87;197%;0.14;0
3.62;6.97;198%;0.22;0
3.58;6.83;194%;0.12;0
3.59;7.13;202%;0.14;0
3.57;6.83;196%;0.19;0
3.61;7.14;203%;0.19;0
3.58;6.74;193%;0.19;0
3.59;6.81;194%;0.18;0
3.56;6.76;195%;0.18;0
3.60;7.07;201%;0.19;0
3.64;6.91;194%;0.15;0
3.62;6.89;194%;0.15;0
3.59;6.77;194%;0.21;0
3.58;7.00;200%;0.17;0
