Real;User;CPU%;System;Exit
1.80;3.69;218%;0.25;0
1.78;3.74;219%;0.18;0
1.80;3.76;219%;0.19;0
1.80;3.71;218%;0.24;0
1.78;3.56;216%;0.29;0
1.81;3.69;218%;0.27;0
1.80;3.77;219%;0.18;0
1.79;3.68;218%;0.24;0
1.79;3.71;219%;0.23;0
1.80;3.72;216%;0.19;0
1.78;3.58;215%;0.26;0
1.80;3.71;217%;0.21;0
1.80;3.66;217%;0.25;0
1.78;3.64;219%;0.27;0
1.78;3.63;217%;0.25;0
1.83;3.77;219%;0.25;0
1.80;3.65;216%;0.24;0
1.79;3.69;218%;0.21;0
1.79;3.67;217%;0.21;0
1.78;3.66;215%;0.18;0
1.80;3.69;219%;0.26;0
1.81;3.70;215%;0.20;0
1.79;3.55;214%;0.29;0
1.79;3.59;216%;0.30;0
1.78;3.61;217%;0.26;0
1.80;3.65;218%;0.28;0
1.78;3.59;218%;0.30;0
1.80;3.71;219%;0.24;0
1.79;3.60;217%;0.28;0
1.79;3.73;220%;0.23;0
1.79;3.66;218%;0.24;0
1.78;3.66;219%;0.24;0
1.81;3.72;218%;0.23;0
1.82;3.78;221%;0.25;0
1.81;3.63;215%;0.27;0
1.76;3.65;216%;0.18;0
1.81;3.68;218%;0.26;0
1.80;3.70;217%;0.21;0
1.78;3.61;218%;0.28;0
1.83;3.75;218%;0.24;0
1.78;3.64;217%;0.24;0
1.78;3.62;216%;0.24;0
1.82;3.73;218%;0.24;0
1.78;3.67;216%;0.20;0
1.79;3.61;217%;0.28;0
1.79;3.68;217%;0.21;0
1.81;3.74;219%;0.23;0
1.79;3.60;217%;0.29;0
1.79;3.63;218%;0.27;0
1.79;3.66;217%;0.24;0
1.79;3.68;218%;0.23;0
1.78;3.61;216%;0.25;0
1.81;3.64;218%;0.31;0
1.79;3.61;216%;0.27;0
1.84;3.78;216%;0.21;0
1.81;3.71;217%;0.22;0
1.80;3.76;219%;0.19;0
1.79;3.66;218%;0.26;0
1.83;3.81;220%;0.22;0
1.81;3.68;215%;0.23;0
1.82;3.70;217%;0.26;0
1.79;3.66;217%;0.24;0
1.77;3.61;216%;0.23;0
1.78;3.60;216%;0.26;0
1.75;3.64;217%;0.18;0
1.79;3.63;214%;0.21;0
1.80;3.67;216%;0.23;0
1.80;3.76;221%;0.23;0
1.78;3.57;216%;0.28;0
1.80;3.73;218%;0.19;0
1.78;3.69;217%;0.20;0
1.80;3.67;216%;0.21;0
1.80;3.66;218%;0.27;0
1.79;3.75;221%;0.23;0
1.81;3.76;220%;0.24;0
1.79;3.67;216%;0.20;0
1.81;3.62;217%;0.31;0
1.79;3.61;215%;0.25;0
1.79;3.68;216%;0.19;0
1.81;3.79;219%;0.19;0
1.77;3.59;215%;0.23;0
1.82;3.68;216%;0.25;0
1.80;3.73;219%;0.23;0
1.80;3.72;219%;0.22;0
1.82;3.77;219%;0.21;0
1.79;3.63;216%;0.25;0
1.80;3.70;218%;0.23;0
1.80;3.72;220%;0.25;0
1.77;3.63;217%;0.22;0
1.81;3.72;218%;0.24;0
1.80;3.67;216%;0.24;0
1.80;3.72;217%;0.21;0
1.79;3.67;219%;0.24;0
1.81;3.79;221%;0.21;0
1.79;3.62;216%;0.25;0
1.81;3.71;220%;0.27;0
1.77;3.58;216%;0.24;0
1.80;3.69;218%;0.24;0
1.81;3.72;218%;0.22;0
1.79;3.65;217%;0.24;0
