Real;User;CPU%;System;Exit
8.79;11.44;133%;0.28;0
10.54;13.26;128%;0.26;0
8.83;11.55;133%;0.22;0
10.52;13.13;127%;0.27;0
8.65;11.24;133%;0.31;0
9.42;12.11;131%;0.26;0
10.54;13.20;128%;0.30;0
10.62;13.39;129%;0.33;0
10.61;13.35;128%;0.31;0
10.66;13.55;129%;0.25;0
8.61;11.39;135%;0.25;0
10.58;13.42;129%;0.25;0
8.90;11.65;133%;0.26;0
8.66;11.36;134%;0.30;0
10.63;13.47;128%;0.22;0
10.43;13.12;128%;0.26;0
8.62;11.24;133%;0.29;0
10.55;13.37;129%;0.28;0
10.58;13.28;128%;0.26;0
10.62;13.38;128%;0.27;0
8.82;11.48;133%;0.32;0
8.66;11.40;134%;0.28;0
8.63;11.40;134%;0.21;0
8.82;11.42;133%;0.31;0
10.64;13.32;128%;0.31;0
10.57;13.26;128%;0.28;0
8.70;11.42;134%;0.30;0
8.86;11.59;134%;0.31;0
8.87;11.74;135%;0.27;0
8.81;11.51;133%;0.29;0
10.64;13.34;127%;0.22;0
10.56;13.22;128%;0.29;0
10.61;13.30;128%;0.30;0
8.61;11.28;134%;0.31;0
9.46;12.38;133%;0.23;0
10.58;13.30;129%;0.37;0
10.60;13.47;129%;0.28;0
10.53;13.08;126%;0.28;0
8.87;11.54;133%;0.27;0
8.82;11.43;133%;0.34;0
8.67;11.35;134%;0.30;0
10.73;13.50;128%;0.28;0
8.86;11.72;135%;0.26;0
8.69;11.39;134%;0.30;0
8.97;11.83;135%;0.29;0
10.67;13.32;127%;0.29;0
8.63;11.23;133%;0.30;0
10.54;13.30;128%;0.26;0
8.62;11.35;134%;0.25;0
10.64;13.45;128%;0.26;0
8.72;11.36;133%;0.26;0
10.66;13.35;128%;0.31;0
8.91;11.64;133%;0.23;0
8.68;11.47;135%;0.25;0
10.59;13.35;128%;0.26;0
10.73;13.49;128%;0.29;0
8.65;11.31;133%;0.27;0
8.84;11.53;133%;0.31;0
10.60;13.33;128%;0.30;0
8.89;11.66;133%;0.24;0
8.85;11.61;134%;0.29;0
8.79;11.54;134%;0.28;0
8.88;11.58;133%;0.27;0
10.67;13.28;127%;0.26;0
8.82;11.60;134%;0.26;0
10.65;13.44;128%;0.25;0
10.43;13.09;127%;0.26;0
8.92;11.76;134%;0.28;0
10.60;13.52;130%;0.27;0
8.83;11.50;133%;0.27;0
8.70;11.38;134%;0.28;0
8.88;11.62;134%;0.28;0
8.82;11.60;133%;0.21;0
8.84;11.54;133%;0.26;0
8.84;11.57;133%;0.27;0
8.86;11.68;134%;0.26;0
10.73;13.56;128%;0.26;0
10.61;13.43;129%;0.28;0
10.52;13.32;129%;0.29;0
8.83;11.44;133%;0.31;0
10.56;13.38;128%;0.23;0
8.87;11.53;133%;0.27;0
8.84;11.49;133%;0.33;0
10.58;13.30;128%;0.31;0
8.63;11.23;133%;0.28;0
8.93;11.55;132%;0.29;0
10.45;13.04;127%;0.26;0
10.60;13.32;128%;0.28;0
8.82;11.65;134%;0.20;0
8.74;11.55;135%;0.29;0
10.60;13.41;129%;0.28;0
10.58;13.33;128%;0.25;0
10.70;13.63;129%;0.22;0
8.83;11.58;133%;0.24;0
10.50;13.14;127%;0.27;0
8.87;11.67;134%;0.22;0
10.59;13.38;129%;0.32;0
8.85;11.53;134%;0.33;0
10.65;13.54;129%;0.30;0
10.57;13.34;128%;0.27;0
