Real;User;CPU%;System;Exit
106.37;183.93;176%;3.33;42
106.60;181.73;173%;3.39;42
111.17;188.61;172%;3.04;42
105.08;180.56;174%;3.18;42
104.14;172.01;168%;3.58;42
107.44;184.29;175%;3.80;42
105.53;177.44;171%;3.82;42
104.04;171.46;167%;3.23;42
121.91;205.48;171%;3.83;42
104.30;177.83;173%;3.43;42
110.57;196.09;180%;3.99;42
104.82;179.52;175%;4.27;42
108.35;186.93;175%;3.27;42
104.33;178.75;174%;3.79;42
105.97;179.74;173%;3.81;42
107.22;189.07;179%;3.30;42
107.79;182.84;173%;4.26;42
105.84;183.84;176%;3.38;42
107.02;185.34;176%;4.04;42
107.65;182.80;174%;5.03;42
106.02;179.51;172%;3.74;42
109.35;188.40;175%;3.95;42
104.14;177.80;173%;3.14;42
106.61;182.18;174%;4.07;42
106.77;178.97;171%;3.74;42
104.03;168.42;165%;3.77;42
103.63;174.00;171%;3.67;42
103.80;175.75;173%;3.86;42
105.81;178.88;172%;3.93;42
106.27;182.51;175%;3.98;42
105.50;178.66;172%;3.40;42
120.84;205.46;172%;3.25;42
108.03;188.69;178%;4.24;42
109.41;192.06;178%;3.57;42
105.16;175.27;170%;3.91;42
104.87;179.45;174%;3.79;42
104.81;173.30;168%;3.76;42
105.99;181.17;174%;3.63;42
114.67;193.20;172%;4.31;42
106.49;185.37;177%;3.53;42
106.12;183.40;176%;3.93;42
109.67;187.13;174%;4.60;42
107.16;182.01;173%;3.90;42
107.13;185.15;176%;4.28;42
110.15;195.41;180%;3.79;42
105.18;181.30;175%;3.42;42
108.13;183.08;173%;4.07;42
104.84;177.66;172%;3.57;42
106.85;183.69;174%;3.29;42
108.24;184.80;174%;4.11;42
107.22;183.58;174%;3.89;42
108.62;187.33;176%;4.11;42
107.05;182.13;173%;3.96;42
105.91;183.11;176%;3.68;42
105.42;178.13;172%;4.08;42
107.42;183.76;174%;3.66;42
106.21;185.04;177%;3.44;42
103.46;176.19;174%;3.96;42
107.90;186.48;177%;4.73;42
109.74;186.68;173%;3.60;42
107.84;184.71;175%;4.48;42
108.40;187.58;176%;3.63;42
105.73;177.99;171%;3.42;42
109.24;180.14;168%;3.88;42
109.09;189.95;177%;3.50;42
107.68;182.88;173%;3.95;42
104.90;180.92;176%;4.07;42
105.57;178.73;172%;3.64;42
117.54;200.94;174%;3.95;42
104.86;179.24;175%;4.30;42
104.32;176.69;172%;3.71;42
105.88;181.04;174%;3.46;42
107.48;183.15;173%;3.77;42
119.22;195.41;167%;3.72;42
105.54;178.35;172%;3.69;42
107.05;182.05;173%;3.76;42
106.36;182.80;174%;3.08;42
105.98;180.83;174%;4.44;42
107.48;182.47;173%;4.13;42
107.97;187.65;177%;3.69;42
109.34;191.98;178%;3.33;42
108.64;189.90;178%;3.57;42
106.79;177.57;170%;4.46;42
110.57;192.26;177%;4.06;42
106.90;187.24;179%;4.14;42
111.44;199.60;182%;3.75;42
108.06;182.54;172%;3.33;42
108.99;184.09;172%;3.74;42
106.07;180.13;174%;4.51;42
106.83;180.80;172%;3.91;42
104.39;178.06;174%;3.70;42
106.13;183.25;176%;4.05;42
104.75;179.88;175%;3.85;42
106.06;182.29;175%;3.83;42
112.85;198.41;179%;4.50;42
107.98;182.05;172%;4.05;42
109.48;191.39;178%;4.02;42
108.53;188.68;177%;4.09;42
108.83;186.40;175%;4.25;42
109.45;191.86;178%;3.64;42
