Real;User;CPU%;System;Exit
2.09;3.67;186%;0.23;0
1.98;3.69;198%;0.23;0
1.95;3.61;195%;0.20;0
1.95;3.71;198%;0.16;0
1.96;3.61;196%;0.23;0
1.96;3.78;203%;0.22;0
1.91;3.73;207%;0.23;0
1.94;3.80;206%;0.20;0
1.88;3.66;210%;0.29;0
1.89;3.72;209%;0.23;0
1.87;3.65;211%;0.29;0
1.89;3.70;208%;0.25;0
1.89;3.74;209%;0.22;0
1.90;3.78;211%;0.23;0
1.88;3.82;211%;0.17;0
1.88;3.73;211%;0.26;0
1.88;3.73;211%;0.24;0
1.87;3.64;210%;0.31;0
1.87;3.69;209%;0.23;0
1.87;3.70;211%;0.26;0
1.90;3.81;210%;0.19;0
1.88;3.73;209%;0.21;0
1.87;3.66;208%;0.24;0
1.87;3.74;210%;0.22;0
1.88;3.73;212%;0.27;0
1.89;3.73;210%;0.25;0
1.89;3.79;211%;0.20;0
1.92;3.81;210%;0.23;0
1.86;3.72;210%;0.20;0
1.89;3.74;208%;0.20;0
1.87;3.77;212%;0.20;0
1.90;3.79;210%;0.19;0
1.90;3.71;209%;0.28;0
1.87;3.77;211%;0.19;0
1.85;3.69;211%;0.22;0
1.86;3.69;209%;0.21;0
1.87;3.73;210%;0.21;0
1.88;3.72;212%;0.29;0
1.88;3.78;211%;0.20;0
1.88;3.73;210%;0.23;0
1.87;3.73;211%;0.22;0
1.88;3.71;210%;0.24;0
1.89;3.75;212%;0.26;0
1.88;3.77;211%;0.20;0
1.88;3.77;212%;0.22;0
1.88;3.75;210%;0.20;0
1.87;3.73;211%;0.23;0
1.88;3.71;210%;0.25;0
1.89;3.79;212%;0.23;0
1.90;3.76;210%;0.24;0
1.85;3.67;210%;0.22;0
1.89;3.71;209%;0.25;0
1.88;3.78;212%;0.22;0
1.89;3.77;209%;0.19;0
1.87;3.71;210%;0.21;0
1.88;3.73;208%;0.19;0
1.88;3.74;212%;0.25;0
1.88;3.73;210%;0.23;0
1.87;3.69;212%;0.28;0
1.89;3.80;211%;0.21;0
1.88;3.74;210%;0.22;0
1.88;3.72;209%;0.22;0
1.87;3.78;213%;0.21;0
1.88;3.74;210%;0.21;0
1.86;3.75;210%;0.16;0
1.88;3.75;213%;0.24;0
1.86;3.66;209%;0.24;0
1.89;3.79;212%;0.22;0
1.88;3.69;207%;0.22;0
1.88;3.72;209%;0.23;0
1.87;3.64;207%;0.26;0
1.89;3.77;212%;0.25;0
1.90;3.72;209%;0.25;0
1.88;3.74;209%;0.21;0
1.88;3.74;210%;0.20;0
1.86;3.77;212%;0.19;0
1.87;3.68;208%;0.22;0
1.90;3.80;211%;0.21;0
1.87;3.71;211%;0.24;0
1.89;3.70;210%;0.29;0
1.89;3.74;210%;0.23;0
1.87;3.71;208%;0.21;0
1.87;3.68;209%;0.24;0
1.86;3.67;209%;0.24;0
1.88;3.70;211%;0.28;0
1.88;3.76;212%;0.25;0
1.87;3.70;210%;0.22;0
1.90;3.79;212%;0.24;0
1.88;3.75;211%;0.22;0
1.90;3.82;213%;0.23;0
1.88;3.83;215%;0.21;0
1.88;3.71;210%;0.24;0
1.87;3.71;209%;0.20;0
1.89;3.78;214%;0.27;0
1.87;3.81;213%;0.19;0
1.90;3.71;209%;0.26;0
1.88;3.72;212%;0.26;0
1.87;3.69;211%;0.26;0
1.87;3.63;208%;0.26;0
1.89;3.78;211%;0.22;0
1.90;3.78;209%;0.22;0
1.88;3.74;210%;0.21;0
1.86;3.71;212%;0.25;0
1.87;3.82;213%;0.18;0
1.86;3.67;210%;0.24;0
