Real;User;CPU%;System;Exit
2.81;5.58;205%;0.21;0
2.83;5.52;204%;0.26;0
2.87;5.70;208%;0.27;0
2.83;5.51;203%;0.26;0
2.83;5.59;205%;0.24;0
2.93;5.75;205%;0.28;0
2.82;5.48;202%;0.22;0
2.90;5.77;207%;0.23;0
2.82;5.49;203%;0.26;0
2.84;5.57;206%;0.28;0
2.87;5.65;204%;0.23;0
2.84;5.61;204%;0.19;0
2.96;5.96;210%;0.27;0
2.84;5.53;204%;0.27;0
2.83;5.69;207%;0.19;0
2.86;5.70;207%;0.23;0
2.84;5.58;205%;0.25;0
3.03;6.17;212%;0.28;0
2.90;5.80;207%;0.23;0
2.78;5.35;201%;0.27;0
2.80;5.48;204%;0.26;0
2.82;5.59;206%;0.24;0
2.81;5.52;204%;0.22;0
2.83;5.63;206%;0.22;0
3.00;6.34;219%;0.23;0
2.95;5.83;207%;0.30;0
2.78;5.36;202%;0.28;0
2.79;5.36;201%;0.25;0
2.84;5.52;203%;0.25;0
2.85;5.51;202%;0.24;0
2.83;5.67;207%;0.20;0
2.88;5.67;206%;0.27;0
2.90;5.82;208%;0.21;0
2.84;5.53;204%;0.26;0
2.82;5.43;202%;0.29;0
2.80;5.36;202%;0.30;0
2.80;5.42;201%;0.22;0
2.79;5.41;204%;0.29;0
2.86;5.64;205%;0.25;0
2.76;5.29;201%;0.29;0
2.80;5.55;206%;0.23;0
2.78;5.42;204%;0.27;0
2.83;5.60;206%;0.24;0
2.80;5.46;202%;0.23;0
2.80;5.54;205%;0.19;0
2.89;5.82;208%;0.22;0
2.93;5.95;211%;0.27;0
2.80;5.52;204%;0.22;0
2.83;5.62;205%;0.18;0
2.79;5.47;203%;0.19;0
2.80;5.43;201%;0.22;0
2.80;5.50;206%;0.29;0
2.92;5.88;212%;0.32;0
2.88;5.68;206%;0.25;0
2.89;5.68;206%;0.28;0
2.78;5.41;202%;0.22;0
2.89;5.83;209%;0.24;0
2.82;5.55;204%;0.21;0
2.99;6.26;218%;0.27;0
2.82;5.51;204%;0.25;0
2.91;5.82;207%;0.23;0
2.86;5.67;207%;0.26;0
2.91;5.73;205%;0.25;0
2.78;5.41;201%;0.20;0
2.91;5.77;207%;0.26;0
2.87;5.60;203%;0.24;0
2.82;5.44;203%;0.27;0
2.88;5.66;206%;0.28;0
2.90;5.72;206%;0.25;0
2.84;5.57;204%;0.25;0
2.82;5.53;205%;0.27;0
2.85;5.55;203%;0.24;0
2.92;5.85;210%;0.31;0
2.78;5.45;203%;0.21;0
2.85;5.50;202%;0.28;0
2.90;5.73;207%;0.28;0
2.81;5.52;205%;0.26;0
2.83;5.48;205%;0.33;0
2.89;5.77;209%;0.28;0
2.87;5.72;207%;0.24;0
2.85;5.67;208%;0.27;0
2.89;5.67;205%;0.26;0
2.82;5.52;203%;0.24;0
2.84;5.62;206%;0.24;0
2.84;5.52;203%;0.25;0
2.87;5.79;210%;0.26;0
2.77;5.31;201%;0.27;0
2.86;5.59;205%;0.30;0
2.88;5.63;204%;0.26;0
2.89;5.70;206%;0.28;0
2.86;5.61;204%;0.25;0
2.89;5.81;208%;0.20;0
2.81;5.47;203%;0.26;0
2.86;5.56;205%;0.30;0
2.84;5.51;203%;0.28;0
2.86;5.71;208%;0.27;0
2.79;5.38;201%;0.25;0
2.97;6.19;216%;0.23;0
2.83;5.50;203%;0.24;0
2.83;5.56;206%;0.29;0
